feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t104	0.501	-0.297	-1.123	-0.083	-0.254	-0.472	-0.23	-0.505	0.486	0.096	-0.463	0.474	-0.179	1.055	1.686	-1.528	0.371	0.871	-2.807	1.011	-1.242	-0.514	0.152	1.35	0.082	0.348	0.786	1.999	-0.301	-1.275
t114	0.356	-0.522	-1.278	-0.153	-0.015	-0.021	-0.202	-0.726	0.534	0.196	-0.645	0.398	0.077	1.137	1.562	-1.742	0.273	0.561	-2.752	1.114	-1.104	-0.435	0.165	1.833	0.14	0.369	0.604	1.579	-0.261	-1.046
t76	0.187	0.313	-1.261	-0.103	-0.109	0.132	-0.452	-0.638	0.047	-0.357	-0.653	1.404	-0.064	0.993	1.806	-2.411	0.312	0.635	-3.316	0.951	-1.192	-0.443	0.811	1.454	0.81	-0.262	0.918	2.032	-0.386	-1.165
t16	0.608	-0.17	-0.961	0.081	-0.452	-0.462	-0.228	-0.338	0.879	0.164	-0.282	0.472	-0.294	0.944	1.886	-1.296	0.285	0.954	-2.918	0.902	-1.452	-0.539	-0.207	1.371	-0.219	0.429	0.674	2.101	-0.313	-1.628
t89	0.348	-1.253	-1.436	-0.238	0.062	0.097	-0.278	-0.948	0.178	0.066	-0.836	0.351	0.166	1.377	1.189	-1.189	0.503	0.957	-2.607	1.24	-0.764	-0.527	0.143	1.81	0.243	0.836	0.384	1.206	-0.169	-0.916
t81	0.174	-0.13	-1.278	-0.167	0.026	-0.407	-0.539	-0.714	0.265	-0.401	-0.644	1.061	-0.005	1.016	1.717	-2.335	0.679	0.774	-3.007	1.099	-1.201	-0.452	1.119	1.866	0.794	-0.141	0.893	1.559	-0.338	-1.29
t90	0.206	-0.67	-1.386	-0.288	0.178	-0.323	-0.51	-0.721	0.192	0.038	-0.748	0.534	0.057	1.025	1.462	-1.696	0.787	0.751	-2.473	1.127	-0.93	-0.491	0.718	1.83	0.392	0.178	0.723	1.393	-0.259	-1.103
t61	-0.011	-0.746	-1.554	-0.302	0.327	0.436	-0.512	-1.071	0.091	-0.391	-0.992	0.866	0.346	1.257	1.314	-2.027	0.473	0.562	-2.708	1.273	-0.827	-0.379	0.925	2.17	0.542	0.055	0.712	1.044	-0.206	-0.673
t40	0.174	-0.541	-1.332	-0.209	0.165	-0.134	-0.468	-0.789	0.421	-0.229	-0.697	0.703	0.087	1.09	1.546	-2.054	0.644	0.826	-2.754	1.18	-1.038	-0.459	0.714	1.883	0.356	0.214	0.739	1.37	-0.238	-1.173
t106	0.231	-0.655	-1.433	-0.28	0.247	-0.032	-0.273	-0.925	0.155	-0.03	-0.789	0.686	0.191	1.225	1.417	-2.267	0.515	0.596	-2.796	1.218	-0.86	-0.409	0.642	1.977	0.571	0.263	0.68	1.266	-0.246	-0.893
t50	0.418	-0.682	-1.209	-0.091	-0.042	-0.021	-0.253	-0.733	0.778	-0.114	-0.566	0.383	0.043	1.176	1.551	-1.651	0.347	0.922	-2.785	1.165	-1.163	-0.462	0.076	1.767	-0.165	0.55	0.613	1.527	-0.204	-1.177
t118	0.448	-1.071	-1.399	-0.273	0.156	0.181	-0.056	-0.911	0.268	0.3	-0.759	0.063	0.157	1.438	1.201	-1.486	0.248	0.762	-2.554	1.266	-0.742	-0.448	-0.203	1.594	-0.162	0.897	0.514	1.371	-0.131	-0.674
t147	0.231	-0.731	-1.391	-0.219	0.053	-0.186	-0.311	-0.826	0.248	0.089	-0.748	0.61	0.136	1.057	1.469	-1.577	0.491	0.524	-2.612	1.133	-0.962	-0.43	0.625	2.052	0.492	0.099	0.672	1.296	-0.283	-1.005
t19	0.214	-0.408	-1.385	-0.221	0.105	0.201	-0.166	-0.872	0.014	-0.248	-0.708	0.958	0.08	1.18	1.468	-2.042	0.196	0.736	-2.965	1.142	-0.825	-0.399	0.489	1.433	0.372	0.091	0.93	1.669	-0.252	-0.791
t145	0.298	-1.789	-1.593	-0.481	0.558	0.017	-0.043	-1.15	0.029	0.224	-0.876	-0.168	0.3	1.549	0.878	-1.422	0.536	1.064	-2.155	1.485	-0.261	-0.446	0.018	1.618	-0.262	1.083	0.588	0.868	0.004	-0.477
t95	0.408	-0.589	-1.301	-0.129	-0.04	0.238	-0.052	-0.877	0.405	-0.08	-0.652	0.628	0.112	1.301	1.474	-1.896	0.059	0.728	-3.031	1.171	-0.988	-0.409	0.085	1.645	0.151	0.462	0.66	1.615	-0.229	-0.874
t166	0.208	-1.008	-1.453	-0.322	0.28	-0.054	-0.386	-0.95	0.367	-0.044	-0.853	0.289	0.233	1.25	1.289	-1.771	0.669	0.793	-2.518	1.298	-0.88	-0.465	0.603	2.01	0.293	0.524	0.557	1.134	-0.189	-0.909
t159	0.249	-1.238	-1.477	-0.334	0.257	-0.128	-0.285	-0.968	0.254	0.117	-0.843	0.18	0.233	1.281	1.211	-1.46	0.612	0.813	-2.385	1.3	-0.742	-0.465	0.439	1.98	0.203	0.592	0.544	1.062	-0.163	-0.842
t139	0.408	-0.416	-1.278	-0.124	-0.088	-0.142	-0.234	-0.745	0.259	-0.042	-0.637	0.795	0.019	1.179	1.582	-1.909	0.314	0.668	-2.961	1.082	-1.067	-0.434	0.393	1.75	0.429	0.22	0.721	1.608	-0.294	-1.063
t162	0.33	-0.878	-1.389	-0.293	-0.049	-0.929	-0.379	-0.71	0.097	0.299	-0.725	0.372	0.029	0.928	1.451	-1.144	0.858	0.583	-2.366	1.08	-1.018	-0.511	0.942	2.105	0.841	0.036	0.655	1.341	-0.377	-1.186
t25	0.296	-0.13	-1.151	-0.024	-0.078	0.055	-0.382	-0.68	0.751	-0.33	-0.555	0.857	0.015	1.148	1.783	-2.317	0.299	0.832	-3.14	1.102	-1.326	-0.435	0.394	1.776	0.163	0.229	0.719	1.674	-0.252	-1.299
t197	0.109	-0.507	-1.349	-0.22	0.169	-0.31	-0.521	-0.798	0.349	-0.299	-0.705	0.824	0.081	1.056	1.601	-2.089	0.764	0.873	-2.842	1.171	-1.055	-0.48	0.978	1.992	0.675	0.121	0.714	1.319	-0.291	-1.334
t6	0.375	-1.472	-1.547	-0.34	0.382	0.335	-0.05	-1.154	0.153	0.083	-0.885	0.267	0.323	1.503	1.034	-1.678	0.369	0.835	-2.574	1.379	-0.489	-0.414	0.026	1.894	0.023	0.916	0.458	0.932	-0.09	-0.599
t174	0.28	-0.594	-1.3	-0.114	-0.02	0.231	-0.333	-0.788	0.473	-0.116	-0.685	0.691	0.087	1.164	1.53	-1.739	0.379	0.82	-2.911	1.116	-1.064	-0.483	0.224	1.811	0.235	0.449	0.536	1.512	-0.244	-1.152
t56	0.351	-0.511	-1.258	-0.178	0.033	-0.34	-0.332	-0.671	0.435	0.033	-0.609	0.537	-0.002	1.071	1.578	-1.848	0.534	0.739	-2.665	1.115	-1.075	-0.455	0.441	1.731	0.179	0.242	0.767	1.551	-0.252	-1.147
t47	0.31	-0.831	-1.307	-0.269	0.096	-0.617	-0.263	-0.709	0.452	0.266	-0.608	0.122	0.028	1.041	1.479	-1.48	0.666	0.785	-2.426	1.181	-0.995	-0.488	0.482	1.816	0.218	0.382	0.678	1.416	-0.252	-1.177
t158	0.477	-0.942	-1.31	-0.064	-0.154	0.3	0.014	-0.898	0.533	0.117	-0.642	0.537	0.144	1.234	1.43	-1.297	0.04	0.694	-2.955	1.125	-0.974	-0.433	-0.179	1.944	0.118	0.597	0.404	1.404	-0.246	-1.022
t17	0.146	-1.313	-1.506	-0.315	0.43	0.359	-0.432	-1.073	0.304	-0.284	-0.866	0.349	0.282	1.42	1.131	-1.671	0.642	1.11	-2.496	1.39	-0.648	-0.462	0.323	1.945	-0.093	0.809	0.533	0.855	-0.057	-0.817
t148	-0.01	-0.726	-1.5	-0.3	0.404	0.438	-0.609	-1.04	0.156	-0.641	-0.948	0.92	0.27	1.346	1.31	-2.325	0.624	0.968	-2.79	1.323	-0.795	-0.439	0.877	1.834	0.348	0.315	0.762	1.15	-0.131	-0.797
t191	0.214	-0.47	-1.323	-0.203	0.098	-0.058	-0.36	-0.797	0.395	-0.154	-0.716	0.661	0.099	1.147	1.547	-2.097	0.512	0.764	-2.847	1.169	-1.073	-0.463	0.601	1.791	0.422	0.272	0.692	1.52	-0.26	-1.088
t86	0.009	-1.377	-1.631	-0.351	0.612	0.796	-0.442	-1.319	0.333	-0.561	-1.058	0.592	0.505	1.533	1.048	-2.098	0.512	0.921	-2.65	1.494	-0.578	-0.379	0.577	2.26	0.076	0.691	0.51	0.581	-0.033	-0.581
t110	0.326	-0.624	-1.32	-0.173	0.15	0.293	-0.144	-0.858	0.456	-0.144	-0.649	0.565	0.114	1.284	1.461	-2.006	0.185	0.833	-2.872	1.208	-0.898	-0.406	0.064	1.588	-0.117	0.504	0.732	1.514	-0.17	-0.899
t169	0.377	-0.69	-1.356	-0.207	0.001	0.213	-0.141	-0.84	0.237	0.021	-0.721	0.488	0.098	1.247	1.368	-1.635	0.218	0.753	-2.78	1.153	-0.914	-0.451	0.106	1.527	0.116	0.477	0.671	1.663	-0.226	-0.777
t80	0.345	-0.124	-1.233	-0.083	-0.157	0.173	-0.386	-0.648	0.259	-0.146	-0.651	0.944	-0.076	1.175	1.656	-1.941	0.349	0.857	-3.192	1.01	-1.156	-0.532	0.278	1.396	0.473	0.413	0.608	1.946	-0.312	-1.252
t93	0.214	-0.75	-1.393	-0.235	0.149	0.131	-0.285	-0.894	0.244	-0.143	-0.75	0.614	0.15	1.219	1.384	-1.86	0.391	0.822	-2.71	1.217	-0.853	-0.435	0.422	1.708	0.185	0.344	0.743	1.406	-0.185	-0.853
t69	0.382	-0.607	-1.244	-0.038	-0.239	-0.102	-0.25	-0.718	0.489	-0.049	-0.574	0.782	0.017	1.005	1.62	-1.344	0.328	0.715	-2.912	1.022	-1.166	-0.467	0.304	1.968	0.382	0.175	0.586	1.535	-0.326	-1.277
t68	0.342	-0.949	-1.417	-0.184	0.072	0.294	-0.27	-0.961	0.278	-0.088	-0.817	0.592	0.211	1.341	1.312	-1.596	0.332	0.728	-2.769	1.21	-0.876	-0.434	0.234	1.986	0.215	0.534	0.507	1.195	-0.194	-0.836
t179	0.221	-1.063	-1.448	-0.275	0.299	0.348	-0.277	-1.003	0.305	-0.224	-0.81	0.488	0.228	1.334	1.224	-1.916	0.47	0.977	-2.639	1.315	-0.718	-0.453	0.248	1.719	-0.01	0.664	0.638	1.238	-0.107	-0.777
t122	0.368	-0.83	-1.343	-0.185	0.147	0.099	-0.031	-0.919	0.613	0.111	-0.643	0.307	0.2	1.249	1.453	-1.823	0.158	0.602	-2.787	1.243	-0.944	-0.363	0.095	2.024	0.005	0.485	0.588	1.256	-0.207	-0.932
t65	0.179	-0.255	-1.344	-0.155	0.115	0.282	-0.26	-0.867	0.293	-0.326	-0.688	1.05	0.13	1.148	1.611	-2.427	0.245	0.652	-3.137	1.14	-1.001	-0.385	0.58	1.775	0.483	0.056	0.808	1.566	-0.275	-0.998
t43	0.706	-0.045	-1.051	0.071	-0.495	-0.317	-0.05	-0.531	0.631	0.198	-0.407	0.686	-0.139	1.134	1.865	-1.781	-0.003	0.608	-3.315	0.935	-1.449	-0.443	-0.018	1.695	0.367	0.293	0.575	2.036	-0.392	-1.369
t131	0.366	-1.666	-1.524	-0.378	0.331	0.101	-0.171	-1.098	0.231	0.134	-0.906	-0.131	0.291	1.566	0.962	-1.265	0.527	1.076	-2.323	1.421	-0.548	-0.494	0.013	1.792	-0.141	1.144	0.395	0.967	-0.05	-0.628
t57	0.639	-1.915	-1.463	-0.29	0.117	0.013	0.297	-1.097	0.296	0.447	-0.719	-0.285	0.249	1.536	0.953	-0.844	0.123	0.986	-2.364	1.379	-0.455	-0.444	-0.559	1.702	-0.385	1.224	0.386	1.104	-0.066	-0.574
t12	0.073	-0.919	-1.538	-0.4	0.369	0.003	-0.332	-1.016	-0.054	-0.121	-0.907	0.552	0.232	1.262	1.233	-1.891	0.607	0.801	-2.575	1.298	-0.66	-0.448	0.804	1.743	0.525	0.32	0.746	1.21	-0.195	-0.727
t36	0.431	-1.281	-1.443	-0.239	0.096	0.101	-0.093	-0.981	0.263	0.098	-0.772	0.342	0.211	1.286	1.207	-1.308	0.328	0.799	-2.568	1.239	-0.713	-0.437	0.083	1.883	0.061	0.613	0.527	1.219	-0.174	-0.781
t37	0.395	-0.397	-1.204	-0.109	-0.012	-0.082	-0.138	-0.688	0.655	0.034	-0.518	0.491	0.017	1.107	1.643	-1.988	0.206	0.662	-2.82	1.119	-1.13	-0.4	0.116	1.686	-0.087	0.29	0.793	1.666	-0.235	-1.077
t13	0.413	-0.827	-1.335	-0.128	-0.077	0.164	-0.228	-0.83	0.361	0.095	-0.719	0.569	0.102	1.229	1.424	-1.431	0.346	0.754	-2.866	1.111	-0.983	-0.49	0.08	1.885	0.304	0.592	0.401	1.424	-0.255	-1.087
t186	0.288	-0.182	-1.156	-0.05	-0.286	-0.449	-0.626	-0.462	0.473	-0.144	-0.549	0.86	-0.181	0.847	1.791	-1.44	0.756	0.909	-2.858	0.919	-1.382	-0.591	0.664	1.69	0.552	0.091	0.665	1.857	-0.381	-1.63
t177	0.152	-1.38	-1.6	-0.362	0.397	0.46	-0.287	-1.179	0.066	-0.122	-1.012	0.417	0.369	1.49	1.047	-1.577	0.45	0.865	-2.563	1.383	-0.536	-0.442	0.374	1.952	0.23	0.746	0.462	0.901	-0.101	-0.606
t155	0.23	-1.116	-1.459	-0.373	0.399	0.004	-0.315	-0.954	0.228	-0.09	-0.812	0.159	0.176	1.399	1.175	-1.75	0.592	1.053	-2.417	1.365	-0.663	-0.468	0.33	1.569	-0.115	0.762	0.709	1.211	-0.086	-0.748
t63	0.424	-0.584	-1.284	-0.095	-0.059	0.189	-0.049	-0.792	0.38	0.119	-0.622	0.697	0.072	1.212	1.542	-1.739	0.064	0.629	-2.956	1.091	-0.945	-0.408	-0.047	1.694	0.116	0.394	0.619	1.575	-0.242	-0.998
t10	0.528	-0.268	-1.056	0.03	-0.414	-0.413	-0.261	-0.445	0.709	0.157	-0.411	0.553	-0.187	0.937	1.799	-1.288	0.341	0.775	-2.865	0.926	-1.413	-0.518	0.052	1.617	0.088	0.269	0.639	1.925	-0.341	-1.472
t48	0.299	-0.605	-1.291	-0.146	0.027	-0.079	-0.373	-0.777	0.595	-0.142	-0.641	0.575	0.069	1.09	1.559	-1.791	0.567	0.812	-2.858	1.142	-1.152	-0.483	0.463	1.985	0.337	0.4	0.562	1.418	-0.281	-1.284
t103	0.098	-0.852	-1.505	-0.247	0.34	0.387	-0.398	-1.099	0.285	-0.374	-0.903	0.904	0.341	1.282	1.362	-2.23	0.488	0.688	-2.91	1.29	-0.827	-0.382	0.764	2.29	0.56	0.265	0.565	0.92	-0.203	-0.904
t168	0.01	-0.877	-1.543	-0.402	0.519	0.066	-0.35	-1.032	0.163	-0.179	-0.882	0.568	0.303	1.17	1.297	-2.213	0.609	0.649	-2.496	1.328	-0.681	-0.375	0.874	1.987	0.356	0.131	0.832	1.062	-0.174	-0.725
t184	-0.013	-0.576	-1.422	-0.174	0.216	0.346	-0.556	-0.969	0.456	-0.506	-0.843	1.069	0.262	1.096	1.532	-2.209	0.591	0.703	-2.956	1.197	-1.049	-0.428	0.927	2.285	0.639	0.06	0.606	1.109	-0.254	-1.144
t171	0.273	-0.265	-1.247	-0.139	0.031	0.007	-0.366	-0.698	0.549	-0.151	-0.632	0.66	0.046	1.082	1.646	-2.07	0.39	0.671	-2.83	1.11	-1.196	-0.422	0.449	1.76	0.13	0.147	0.787	1.613	-0.26	-1.079
t64	0.31	-1.137	-1.398	-0.289	0.084	-0.411	-0.305	-0.837	0.244	0.122	-0.739	0.248	0.092	1.159	1.297	-1.213	0.694	0.93	-2.428	1.206	-0.841	-0.524	0.48	1.811	0.315	0.522	0.578	1.298	-0.223	-1.047
t2	0.138	-0.747	-1.464	-0.324	0.383	0.146	-0.295	-1.004	0.22	-0.173	-0.835	0.608	0.261	1.287	1.338	-2.38	0.497	0.689	-2.702	1.308	-0.789	-0.385	0.652	1.902	0.324	0.31	0.755	1.174	-0.167	-0.731
t51	0.154	-1.303	-1.58	-0.417	0.317	-0.075	-0.301	-1.048	-0.101	0.054	-0.943	0.337	0.253	1.285	1.097	-1.38	0.702	0.837	-2.389	1.302	-0.577	-0.492	0.65	1.857	0.508	0.523	0.571	1.064	-0.189	-0.724
t137	0.157	-1.403	-1.628	-0.456	0.46	-0.03	-0.157	-1.168	-0.15	-0.008	-0.942	0.331	0.327	1.395	1.035	-1.601	0.51	0.804	-2.398	1.401	-0.416	-0.401	0.637	1.868	0.362	0.485	0.715	0.913	-0.132	-0.517
t33	0.012	-0.543	-1.379	-0.225	0.172	-0.116	-0.65	-0.778	0.334	-0.308	-0.765	0.851	0.088	0.973	1.553	-1.835	0.838	0.836	-2.688	1.133	-1.048	-0.507	0.968	1.996	0.585	0.08	0.702	1.294	-0.277	-1.299
