feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t127	-0.14	-0.491	-0.677	1.019	-1.563	-1.739	0.805	-0.583	1.626	0.476	-2.808	-0.467	1.002	0.197	2.192	-0.416	0.033	1.819	-0.4	1.031	-1.377	-0.892	-0.944	-0.659	0.053	0.472	0.021	0.305	0.666	1.43
t141	0.109	-0.259	-0.625	1.854	-1.055	-1.521	-0.092	-0.825	2.03	0.414	-2.461	-0.098	0.804	-0.182	2.092	-1.041	0.281	0.114	0.24	0.21	-1.605	0.054	-0.974	-2.09	0.138	0.338	0.068	0.484	1.657	1.933
t71	0.154	-0.617	-0.291	1.242	-1.634	-1.787	0.267	-0.449	1.974	0.191	-2.875	-0.397	1.107	-0.332	2.533	-1.059	-0.04	2.003	-0.105	0.846	-1.453	-0.077	-0.936	-1.52	0.17	0.203	-0.423	0.063	0.938	2.296
t16	0.357	-0.331	-0.341	0.877	-1.074	-1.523	0.143	-0.535	2.018	-0.053	-2.412	-0.233	0.873	-0.034	2.3	-1.071	0.276	0.837	0.055	0.353	-1.595	-0.026	-0.834	-1.862	0.064	0.415	0.114	0.258	1.096	1.877
t159	0.047	-0.425	-0.306	1.194	-1.206	-1.573	0.129	-0.551	1.873	0.086	-2.586	-0.119	0.859	-0.168	2.144	-1.026	0.168	1.394	-0.062	0.407	-1.546	-0.249	-0.894	-1.635	0.211	0.736	-0.115	0.275	1.028	1.904
t82	-0.274	-0.734	-0.619	2.351	-1.935	-1.713	0.68	-0.628	1.877	0.513	-2.945	-0.168	0.791	-0.316	2.335	-1.064	-0.061	1.169	0.056	0.858	-1.228	-0.3	-1.113	-1.56	0.412	0.237	-0.489	0.273	1.379	2.209
t73	-0.085	-0.112	-0.759	1.255	-0.676	-1.511	0.164	-1.006	1.963	0.102	-2.209	0.081	1.288	0.04	2.105	-0.899	0.122	0.293	0.347	0.105	-1.685	-0.15	-0.927	-1.913	-0.251	0.215	0.134	0.613	1.415	1.934
t23	0.08	-0.237	-0.342	1.48	-0.905	-1.605	0.188	-0.739	2.053	-0.093	-2.16	0.132	1.056	0.055	2.122	-1.274	0.11	0.725	0.304	-0.162	-1.72	-0.011	-0.814	-2.076	-0.143	0.444	-0.204	0.794	1.085	1.85
t155	-0.059	-0.627	-0.186	1.769	-1.561	-1.567	0.716	-0.372	1.738	-0.243	-2.426	0.118	0.601	0.238	1.998	-1.184	0.206	1.199	0.071	0.081	-1.337	-0.614	-0.85	-1.627	0.34	0.841	-0.316	0.628	0.826	1.592
t113	0.696	0.071	-0.457	0.712	-0.4	-1.307	-0.314	-0.743	1.882	-0.428	-2.424	0.05	1.05	0.289	2.06	-1.075	0.239	0.75	0.215	-0.068	-1.714	-0.516	-0.84	-1.788	-0.058	0.337	0.32	0.411	1.264	1.778
t146	0.103	-0.347	-0.053	1.259	-1.193	-1.595	-0.284	-0.523	2.118	0.154	-2.293	0.095	0.869	-0.242	2.115	-1.459	0.236	1.032	0.045	0.034	-1.707	0.33	-0.79	-2.058	0.215	0.77	-0.404	0.417	1.049	2.1
t198	-0.274	-0.554	-0.254	1.701	-1.445	-1.714	0.556	-0.618	2.055	0.275	-2.136	0.091	0.82	-0.011	2.005	-1.093	0.148	0.748	0.207	0.073	-1.504	0.098	-0.834	-1.997	-0.046	0.485	-0.28	0.769	1.009	1.715
t172	0.424	-0.26	-0.512	1.108	-0.868	-1.506	0.034	-0.764	1.903	-0.071	-2.69	-0.244	1.052	-0.165	2.222	-0.873	0.061	1.143	0.123	0.485	-1.528	-0.256	-0.957	-1.7	-0.142	0.172	0.164	0.306	1.228	2.105
t197	0.568	-0.006	-0.742	1.105	-0.621	-1.473	-0.188	-0.946	1.939	0.182	-2.383	-0.16	1.101	0.131	2.202	-0.864	0.229	0.221	0.161	0.253	-1.741	-0.235	-0.921	-1.758	-0.159	0.195	0.282	0.432	1.47	1.719
t175	0.035	-0.219	-0.457	0.77	-1.066	-1.527	-0.208	-0.776	1.72	0.69	-2.195	-0.367	0.826	0.1	1.473	-0.238	0.397	0.805	-0.329	0.626	-1.457	-0.415	-0.883	-1.223	-0.16	0.648	0.651	0.42	1.036	1.318
t174	0.508	-0.049	-0.536	1.329	-0.518	-1.371	-0.134	-0.893	1.81	-0.236	-2.324	0.118	1.022	0.169	1.921	-1	0.19	0.33	0.301	-0.066	-1.628	-0.458	-0.913	-1.91	-0.154	0.433	0.257	0.614	1.369	1.811
t8	0.171	-0.097	-0.552	1.385	-0.816	-1.692	-0.002	-0.969	2.081	0.312	-2.215	-0.064	1.488	-0.094	2.212	-1.258	-0.044	0.498	0.232	0.208	-1.84	0.189	-0.881	-1.973	-0.289	0.062	-0.211	0.704	1.2	2.248
t75	-0.568	-0.9	-0.656	2.607	-2.328	-1.859	0.893	-0.685	1.621	1.226	-2.717	-0.318	0.454	-0.133	1.923	-0.425	0.123	0.884	-0.337	1.024	-1.116	-0.463	-1.071	-0.939	0.211	0.863	-0.265	0.579	1.061	1.287
t186	0.149	-0.039	-0.7	1.529	-0.615	-1.592	-0.02	-0.99	1.986	0.115	-2.374	-0.117	1.404	-0.09	2.201	-1.12	0.009	0.528	0.289	0.158	-1.805	-0.082	-0.931	-1.968	-0.255	0.103	0.004	0.689	1.342	2.185
t140	-0.603	-0.687	-0.338	1.873	-1.776	-1.915	1.089	-0.578	2.01	0.439	-2.161	0.023	0.965	-0.01	2.215	-1.158	-0.021	1.177	0.032	0.287	-1.546	0.024	-0.829	-1.689	0.024	0.632	-0.685	0.858	0.648	1.693
t177	0.508	0.098	-0.289	0.905	-0.466	-1.36	-0.964	-0.732	2.076	-0.009	-2.21	-0.093	1.019	-0.032	1.893	-1.197	0.438	0.376	0.174	-0.075	-1.776	0.081	-0.818	-2.171	-0.008	0.315	0.385	0.374	1.494	2.054
t164	-0.506	-0.326	-0.352	0.857	-1.004	-1.636	0.291	-0.654	1.971	0.111	-2.176	0.061	1.317	0.014	1.99	-0.971	0.16	1.147	0.152	0.116	-1.657	-0.076	-0.8	-1.799	-0.071	0.416	-0.069	0.54	0.939	2.009
t117	-0.008	-0.426	-0.738	1.667	-1.373	-1.731	0.456	-0.792	2.008	0.516	-2.74	-0.274	1.171	-0.221	2.378	-0.923	-0.024	0.936	0.142	0.658	-1.558	-0.071	-1.023	-1.744	0.118	-0.106	-0.255	0.353	1.382	2.215
t107	-0.316	-0.289	-0.431	0.951	-0.964	-1.623	0.217	-0.76	1.991	0.33	-2.055	-0.089	1.132	-0.067	1.829	-0.75	0.254	0.725	0.102	0.178	-1.668	0.035	-0.838	-1.93	-0.114	0.441	0.178	0.588	1.091	1.849
t89	-0.296	-0.382	-0.303	1.831	-1.343	-1.806	-0.002	-0.727	2.014	0.649	-2.073	-0.082	1.116	-0.151	1.961	-1.208	0.238	0.616	-0.019	0.108	-1.751	0.267	-0.814	-1.905	0.046	0.624	-0.399	0.82	1.021	1.943
t35	-0.219	-0.368	-0.563	1.704	-1.224	-1.861	0.535	-0.932	1.99	0.58	-1.97	-0.086	1.216	-0.048	2.136	-0.96	0.115	0.186	0.113	0.128	-1.8	0.271	-0.815	-1.8	-0.381	0.686	-0.244	1.025	0.939	1.64
t147	0.677	0.175	-0.659	1.08	-0.191	-1.436	-0.016	-1.012	2.129	-0.339	-2.209	0.087	1.374	0.055	2.271	-1.355	0.025	0.01	0.549	-0.238	-1.979	0.072	-0.861	-2.399	-0.307	0.065	0.112	0.719	1.418	2.175
t149	-0.589	-0.528	-0.655	1.538	-1.646	-1.905	0.832	-0.791	1.862	0.978	-2.308	-0.343	1.265	-0.006	1.956	-0.571	0.002	0.886	-0.12	0.803	-1.477	-0.107	-0.921	-1.3	-0.189	0.147	-0.158	0.704	0.827	1.807
t90	0.131	-0.203	-0.489	0.942	-0.892	-1.668	0.204	-0.834	2.014	0.239	-2.265	-0.221	1.303	-0.08	2.101	-0.903	-0.007	1.097	0.048	0.437	-1.706	-0.039	-0.88	-1.757	-0.261	0.133	0.009	0.534	0.986	2.02
t56	-0.176	-0.33	-0.601	1.073	-1.139	-1.723	0.654	-0.7	2.015	0.142	-2.53	-0.103	1.316	-0.061	2.369	-1.001	-0.061	1.202	0.163	0.397	-1.69	-0.149	-0.894	-1.709	-0.023	0.252	-0.227	0.456	1.007	2.063
t157	0.401	-0.369	-0.275	1.707	-1.123	-1.525	0.101	-0.547	1.992	-0.411	-2.555	0.13	0.869	-0.001	2.477	-1.556	0.073	1.019	0.282	0.015	-1.569	-0.223	-0.882	-2.01	0.152	0.541	-0.371	0.425	1.215	2.009
t64	-0.245	-0.38	-0.628	0.733	-1.202	-1.826	0.658	-0.834	1.946	0.616	-2.182	-0.481	1.365	-0.131	2.128	-0.466	0.018	1.098	-0.134	0.781	-1.673	0.071	-0.863	-1.46	-0.424	0.303	0.151	0.532	0.753	1.772
t144	0.191	-0.398	-0.299	0.717	-1.058	-1.737	0.436	-0.619	2.102	-0.166	-2.349	-0.268	1.343	-0.152	2.533	-1.187	-0.046	1.695	0.043	0.483	-1.719	0.027	-0.831	-1.826	-0.129	0.149	-0.269	0.336	0.807	2.185
t116	-0.501	-0.339	-0.95	1.756	-1.297	-1.921	0.788	-0.913	1.885	0.799	-2.561	-0.38	1.523	0.085	2.388	-0.742	-0.062	0.81	0.05	0.637	-1.698	-0.271	-0.937	-1.286	-0.258	-0.068	-0.201	0.785	1.044	1.828
t114	0.267	-0.259	-0.399	1.156	-1.052	-1.63	-0.063	-0.597	2.106	0.148	-2.503	-0.144	1.181	-0.081	2.398	-1.302	0.212	0.709	0.201	0.181	-1.78	0.183	-0.834	-2.042	0.164	0.198	-0.215	0.326	1.274	2.188
t95	-0.411	-0.282	-0.616	1.337	-1.115	-1.682	0.661	-0.867	1.879	0.687	-2.064	0.022	1.084	0.109	1.744	-0.762	0.186	0.135	0.059	0.151	-1.739	-0.066	-0.841	-1.697	-0.073	0.706	0.023	0.879	0.99	1.556
t136	-0.231	-0.495	-0.575	1.887	-1.458	-1.73	0.773	-0.772	1.959	0.49	-2.346	-0.013	1.035	-0.015	2.123	-1.09	0.053	0.328	0.192	0.344	-1.54	-0.047	-0.933	-1.833	0.062	0.291	-0.295	0.717	1.177	1.936
t88	-0.237	-0.529	-0.594	1.684	-1.394	-1.832	1.131	-0.742	1.813	0.246	-2.326	-0.133	1.153	0.106	2.22	-0.87	-0.031	0.879	0.068	0.346	-1.58	-0.292	-0.866	-1.49	-0.219	0.507	-0.313	0.916	0.685	1.687
t121	0.443	-0.245	-0.793	1.599	-1.152	-1.632	-0.081	-0.85	1.941	0.541	-2.952	-0.44	1.199	-0.171	2.597	-1.059	0.006	0.747	-0.018	0.911	-1.585	-0.208	-1.048	-1.447	0.05	-0.139	-0.084	0.129	1.507	2.222
t1	0.005	-0.523	-0.87	2.155	-1.526	-1.9	0.935	-0.825	1.961	0.569	-2.78	-0.373	1.259	-0.021	2.732	-1.011	-0.152	0.694	0.187	0.699	-1.591	-0.106	-0.987	-1.524	-0.182	-0.144	-0.451	0.657	1.156	1.941
t58	-0.127	-0.725	-0.494	2.418	-1.897	-1.867	0.927	-0.569	1.874	0.368	-2.749	-0.186	0.766	-0.045	2.551	-1.211	-0.097	1.368	-0.058	0.618	-1.4	-0.37	-0.961	-1.352	0.135	0.538	-0.679	0.655	0.887	1.668
t106	-0.349	-0.291	-0.562	1.83	-1.281	-1.647	0.513	-0.757	1.881	0.486	-2.296	0.133	0.882	0.089	1.822	-1.075	0.141	0.568	0.057	0.056	-1.668	-0.292	-0.89	-1.674	0.245	0.78	-0.283	0.863	1.081	1.632
t97	-0.386	-0.747	-0.533	1.701	-1.857	-1.843	1.377	-0.449	1.752	0.166	-2.709	-0.203	0.965	0.241	2.459	-0.907	-0.067	1.592	-0.08	0.726	-1.287	-0.732	-0.911	-1.066	0.087	0.361	-0.438	0.558	0.609	1.609
t151	-0.452	-0.451	0.075	1.025	-1.356	-1.569	-0.159	-0.468	2.027	0.458	-1.929	0.128	0.7	-0.258	1.49	-1.07	0.474	0.752	-0.076	0.002	-1.572	0.387	-0.749	-2.075	0.295	1.092	-0.082	0.505	0.927	1.927
t91	-0.246	-0.614	-0.296	0.51	-1.546	-1.708	0.695	-0.4	1.87	0.096	-2.704	-0.311	1.064	-0.099	2.333	-0.712	-0.015	2.215	-0.218	0.916	-1.358	-0.387	-0.876	-1.16	0.027	0.445	-0.085	0.035	0.612	1.9
t93	-0.37	-0.35	-0.764	1.745	-1.366	-1.829	0.471	-0.887	1.972	0.765	-2.376	-0.338	1.36	-0.146	2.207	-0.869	0.045	0.431	0.075	0.595	-1.643	0.084	-0.942	-1.649	-0.155	0.123	-0.117	0.669	1.193	2.059
t123	-0.46	-0.364	-0.698	1.2	-1.225	-1.906	0.914	-0.971	1.959	0.701	-2.057	-0.256	1.57	0.04	2.096	-0.663	-0.117	0.727	0.065	0.552	-1.708	0.068	-0.853	-1.512	-0.565	0.093	-0.089	0.901	0.758	1.793
t134	-0.008	-0.57	-0.347	1.696	-1.507	-1.678	0.627	-0.536	1.876	0.022	-2.466	0.07	0.738	0.115	2.152	-1.09	0.167	1.342	0.059	0.09	-1.525	-0.409	-0.867	-1.64	0.316	0.664	-0.478	0.65	0.964	1.566
t24	-0.46	-0.504	-0.751	1.568	-1.618	-1.676	0.798	-0.788	1.722	0.826	-2.533	-0.123	0.865	0.058	1.837	-0.514	0.12	0.711	-0.113	0.695	-1.411	-0.51	-1.004	-1.207	0.22	0.621	-0.002	0.499	1.163	1.504
t129	-0.214	-0.308	-0.431	0.986	-1.205	-1.64	0.166	-0.751	2.044	0.536	-2.119	-0.101	1.121	-0.113	2.049	-0.996	0.203	0.519	-0.019	0.434	-1.647	0.244	-0.841	-1.747	-0.058	0.477	-0.047	0.446	1.045	1.961
t199	0.14	-0.298	-0.492	2.014	-1.271	-1.561	0	-0.75	1.941	0.529	-2.297	-0.008	0.647	0.031	1.868	-1.111	0.352	0.07	0.083	0.078	-1.603	-0.066	-0.91	-1.905	0.277	0.597	-0.12	0.706	1.409	1.642
t191	-0.28	-0.63	-0.394	1.933	-1.639	-1.773	0.865	-0.548	1.948	0.27	-2.486	-0.042	0.864	0.001	2.313	-1.184	-0.023	1.158	0.076	0.436	-1.426	-0.228	-0.911	-1.655	0.115	0.419	-0.501	0.602	0.894	1.822
t19	0.217	-0.161	-0.212	1.28	-0.697	-1.541	0.143	-0.628	2.096	-0.434	-2.056	0.349	1.01	0.132	2.217	-1.595	0.232	0.546	0.396	-0.587	-1.914	0.06	-0.716	-2.332	0.054	0.81	-0.348	0.818	1.033	1.821
t45	-0.581	-0.806	-0.426	1.607	-2.005	-1.893	1.026	-0.498	1.913	0.473	-2.658	-0.229	1.057	-0.183	2.371	-0.891	-0.131	1.816	-0.108	0.918	-1.272	-0.21	-0.955	-1.29	0.079	0.283	-0.553	0.361	0.725	2.053
t49	-0.146	-0.536	-0.763	1.478	-1.465	-1.741	1.261	-0.554	1.943	-0.029	-3.02	-0.259	1.232	-0.061	2.828	-1.159	-0.261	1.486	0.165	0.836	-1.471	-0.499	-1.01	-1.497	0.169	-0.023	-0.393	0.226	1.002	2.246
