feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t49	1.375	0.714	0.212	-0.33	1.871	-0.241	0.66	-0.147	-0.522	0.23	-0.651	-0.51	-0.448	-0.464	-1.584	-1.61	2.026	0.985	-2.332	-0.01	-1.055	-1.259	0.173	1.134	0.184	-0.221	-0.5	1.347	0.47	0.493
t176	0.817	0.092	0.575	0.005	0.2	-0.073	0.759	-0.181	0.234	0.279	0.205	-0.58	-1.379	-0.307	-0.654	-0.201	2.271	0.577	-1.119	-0.227	-0.602	-0.557	0.986	-0.631	0.072	-0.034	-0.863	1.505	-0.672	-0.504
t163	1.26	0.4	0.491	-0.311	1.002	-0.187	0.676	0.085	-0.314	0.67	-0.16	-0.419	-0.729	-0.233	-1.148	-0.801	2.084	0.274	-1.325	-0.061	-0.568	-0.98	0.303	0.178	0.149	-0.357	-0.805	1.275	-0.5	0.045
t70	1.434	0.651	0.129	-0.23	1.711	-0.255	0.673	-0.061	-0.485	0.356	-0.406	-0.417	-0.36	-0.25	-1.449	-1.569	1.985	0.304	-2.044	-0.116	-1.041	-1.233	0.201	1.105	0.195	-0.133	-0.515	1.136	0.238	0.439
t58	1.131	0.525	0.347	-0.326	1.274	-0.131	0.731	-0.321	-0.167	0.049	-0.354	-0.613	-0.868	-0.601	-1.225	-1.135	2.165	1.207	-2.105	0.007	-1.083	-1.009	0.639	0.493	0.176	-0.255	-0.592	1.579	0.347	0.109
t14	1.224	0.431	0.112	0.057	1.084	-0.237	0.699	-0.063	-0.195	0.278	-0.122	-0.43	-0.649	-0.103	-1.137	-1.23	2.04	0.059	-1.701	-0.262	-0.801	-0.977	0.466	0.662	0.149	0.231	-0.572	1.033	-0.161	0.11
t59	1.383	0.606	0.411	-0.548	1.539	-0.229	0.646	0.034	-0.5	0.512	-0.525	-0.429	-0.514	-0.405	-1.458	-1.269	2.032	0.587	-1.873	-0.042	-0.682	-1.171	0.15	0.624	0.166	-0.272	-0.626	1.345	0.07	0.43
t34	1.46	0.508	0.948	-0.966	1.039	-0.145	0.63	0.337	-0.526	1.177	-0.474	-0.352	-0.592	-0.453	-1.317	-0.457	2.095	0.355	-0.991	0.225	-0.323	-1.069	-0.049	-0.473	0.157	-0.96	-0.956	1.61	-0.641	0.196
t127	1.712	0.744	0.411	-0.665	1.957	-0.311	0.584	0.355	-0.865	1.019	-0.623	-0.256	-0.035	-0.205	-1.716	-1.464	1.886	-0.014	-1.626	0.044	-0.519	-1.394	-0.385	0.903	0.198	-0.575	-0.674	1.086	-0.177	0.594
t156	1.435	0.663	0.136	-0.244	1.631	-0.265	0.657	-0.056	-0.513	0.34	-0.391	-0.43	-0.395	-0.266	-1.454	-1.596	1.991	0.398	-2.109	-0.099	-1.072	-1.23	0.123	1.204	0.197	-0.074	-0.523	1.13	0.275	0.528
t200	1.522	0.698	0.281	-0.409	1.749	-0.255	0.643	0.033	-0.611	0.585	-0.544	-0.384	-0.313	-0.298	-1.532	-1.456	1.98	0.377	-1.933	0	-0.958	-1.308	-0.034	0.998	0.2	-0.378	-0.605	1.195	0.11	0.637
t39	0.961	0.178	-0.011	0.581	0.462	-0.188	0.769	-0.293	0.171	0.019	0.322	-0.503	-1.045	0.056	-0.69	-0.914	2.123	-0.139	-1.48	-0.47	-0.893	-0.759	0.998	0.458	0.124	0.452	-0.648	0.888	-0.465	-0.071
t146	1.194	0.465	1.292	-1.271	0.81	-0.028	0.645	0.135	-0.36	0.965	-0.616	-0.559	-1.042	-0.927	-1.269	-0.062	2.275	1.608	-1.199	0.426	-0.474	-0.898	0.128	-1.004	0.121	-1.174	-1.039	2.232	-0.354	-0.034
t116	1.2	0.623	0.271	-0.274	1.594	-0.189	0.689	-0.309	-0.344	0.047	-0.581	-0.609	-0.726	-0.588	-1.433	-1.426	2.114	1.406	-2.388	-0.017	-1.091	-1.153	0.387	0.956	0.171	-0.207	-0.54	1.492	0.506	0.411
t135	1.231	0.466	0.357	-0.239	1.311	-0.209	0.673	-0.055	-0.279	0.363	-0.368	-0.49	-0.706	-0.335	-1.282	-1.122	2.082	0.516	-1.789	-0.134	-0.644	-1.021	0.412	0.449	0.128	-0.091	-0.623	1.334	-0.037	0.094
t89	1.047	0.334	0.068	0.192	0.991	-0.208	0.727	-0.283	0.002	-0.009	-0.132	-0.54	-0.914	-0.195	-1.024	-1.193	2.108	0.379	-1.911	-0.339	-0.738	-0.903	0.784	0.619	0.121	0.374	-0.541	1.14	-0.01	0.041
t46	0.965	0.399	0.467	-0.222	0.955	-0.11	0.73	-0.363	-0.026	0.003	-0.397	-0.671	-1.112	-0.614	-1.103	-0.867	2.229	1.472	-2.015	-0.048	-0.95	-0.888	0.76	0.194	0.119	-0.163	-0.664	1.683	0.198	0.031
t38	1.143	0.485	0.143	0.06	1.409	-0.205	0.711	-0.293	-0.185	0.015	-0.351	-0.578	-0.766	-0.352	-1.256	-1.359	2.098	0.819	-2.152	-0.19	-0.972	-1.048	0.632	0.862	0.146	0.022	-0.53	1.279	0.249	0.156
t88	1.409	0.64	0.693	-0.868	1.493	-0.183	0.628	0.097	-0.573	0.676	-0.64	-0.467	-0.565	-0.613	-1.519	-1.028	2.086	0.996	-1.783	0.167	-0.676	-1.162	0.033	0.282	0.167	-0.635	-0.731	1.635	0.085	0.35
t141	1.106	0.362	0.186	0.102	0.978	-0.195	0.72	-0.189	-0.105	0.181	-0.078	-0.498	-0.861	-0.188	-1.035	-1.057	2.1	0.348	-1.711	-0.291	-0.825	-0.927	0.674	0.504	0.134	0.115	-0.635	1.138	-0.179	0.124
t91	1.109	0.577	0.14	-0.016	1.56	-0.18	0.728	-0.416	-0.188	-0.143	-0.589	-0.617	-0.781	-0.508	-1.334	-1.412	2.129	1.419	-2.411	-0.129	-1.271	-1.11	0.558	0.914	0.156	-0.007	-0.486	1.414	0.504	0.382
t170	1.321	0.72	0.545	-0.713	1.664	-0.152	0.668	-0.158	-0.476	0.325	-0.795	-0.575	-0.623	-0.754	-1.557	-1.234	2.129	1.592	-2.229	0.225	-1.142	-1.202	0.144	0.595	0.187	-0.586	-0.619	1.769	0.504	0.419
t28	1.021	0.263	0.313	0.035	0.627	-0.15	0.748	-0.146	0.06	0.231	0.015	-0.501	-0.989	-0.198	-0.895	-0.764	2.144	0.281	-1.43	-0.242	-0.624	-0.767	0.831	-0.024	0.118	0.096	-0.677	1.267	-0.397	-0.254
t168	1.161	0.308	-0.032	0.392	0.983	-0.263	0.715	-0.094	-0.11	0.26	0.082	-0.409	-0.702	0.112	-1.015	-1.247	2.007	-0.357	-1.567	-0.436	-0.544	-0.928	0.657	0.754	0.127	0.358	-0.578	0.794	-0.437	0
t181	1.286	0.503	0.389	-0.333	1.313	-0.2	0.679	-0.013	-0.338	0.485	-0.362	-0.443	-0.636	-0.33	-1.299	-1.074	2.066	0.446	-1.68	-0.079	-0.672	-1.05	0.331	0.381	0.148	-0.235	-0.656	1.329	-0.126	0.159
t6	1.021	0.168	0.433	-0.052	0.366	-0.135	0.74	-0.041	0.08	0.457	0.17	-0.461	-1.066	-0.139	-0.773	-0.494	2.152	-0.062	-1.067	-0.222	-0.354	-0.701	0.85	-0.34	0.112	-0.017	-0.802	1.255	-0.747	-0.338
t37	1.145	0.321	0.474	-0.192	0.607	-0.142	0.709	-0.048	-0.121	0.519	0.035	-0.47	-0.944	-0.251	-0.935	-0.63	2.144	0.208	-1.284	-0.104	-0.713	-0.851	0.559	-0.017	0.144	-0.217	-0.811	1.316	-0.501	0.039
t3	0.993	0.381	0.549	-0.325	0.978	-0.101	0.719	-0.295	-0.054	0.161	-0.389	-0.659	-1.108	-0.647	-1.113	-0.754	2.235	1.366	-1.865	0.002	-0.766	-0.882	0.731	0.009	0.119	-0.316	-0.723	1.739	0.095	-0.088
t103	1.492	0.676	0.613	-0.739	1.659	-0.204	0.63	0.149	-0.675	0.804	-0.578	-0.398	-0.404	-0.492	-1.561	-1.107	2.032	0.775	-1.672	0.137	-0.768	-1.25	-0.082	0.466	0.186	-0.77	-0.75	1.463	-0.06	0.418
t198	1.018	0.288	0.27	0.144	0.669	-0.165	0.731	-0.222	0.016	0.181	-0.027	-0.549	-1.023	-0.218	-0.914	-0.848	2.153	0.488	-1.599	-0.226	-0.729	-0.838	0.731	0.289	0.129	0.069	-0.707	1.219	-0.327	-0.01
t173	1.357	0.659	0.198	-0.277	1.674	-0.26	0.652	-0.108	-0.485	0.27	-0.684	-0.486	-0.477	-0.393	-1.536	-1.566	2.018	0.885	-2.236	-0.033	-0.833	-1.234	0.172	1.064	0.171	-0.087	-0.522	1.267	0.326	0.496
t24	1.238	0.469	0.157	-0.08	1.054	-0.228	0.697	-0.099	-0.224	0.256	-0.242	-0.446	-0.669	-0.193	-1.183	-1.26	2.054	0.278	-1.823	-0.186	-0.812	-1.018	0.437	0.691	0.158	0.184	-0.564	1.131	-0.034	0.254
t157	1.427	0.628	0.731	-0.858	1.479	-0.169	0.63	0.099	-0.596	0.766	-0.557	-0.46	-0.587	-0.591	-1.481	-0.945	2.093	0.854	-1.684	0.176	-0.7	-1.174	0.046	0.263	0.175	-0.793	-0.788	1.639	-0.015	0.388
t120	1.637	0.9	0.531	-0.909	2.26	-0.225	0.602	0.043	-0.904	0.691	-0.878	-0.459	-0.22	-0.689	-1.86	-1.534	2.007	1.19	-2.245	0.298	-1.129	-1.475	-0.265	1.084	0.233	-0.944	-0.652	1.582	0.527	0.772
t67	1.115	0.421	0.042	0.2	1.107	-0.21	0.733	-0.267	-0.063	0.019	-0.182	-0.525	-0.782	-0.199	-1.103	-1.308	2.081	0.476	-1.96	-0.261	-0.916	-0.97	0.651	0.778	0.151	0.237	-0.52	1.119	0.029	0.099
t180	0.985	0.194	0.229	0.228	0.44	-0.163	0.745	-0.144	0.145	0.234	0.154	-0.486	-1.047	-0.089	-0.785	-0.72	2.141	-0.041	-1.312	-0.336	-0.588	-0.707	0.875	-0.034	0.102	0.306	-0.681	1.138	-0.539	-0.253
t197	1.002	0.215	0.01	0.443	0.529	-0.196	0.763	-0.229	0.169	0.058	0.167	-0.476	-0.962	0.029	-0.777	-0.97	2.1	-0.178	-1.495	-0.422	-0.742	-0.769	0.953	0.346	0.123	0.498	-0.596	0.932	-0.421	-0.112
t131	1.038	0.403	0.332	-0.137	0.961	-0.142	0.737	-0.238	-0.011	0.087	-0.311	-0.567	-0.943	-0.421	-1.094	-0.951	2.16	0.893	-1.834	-0.126	-0.852	-0.864	0.723	0.151	0.126	0.041	-0.598	1.47	0.035	-0.076
t132	1.143	0.604	0.248	-0.186	1.673	-0.177	0.697	-0.38	-0.241	-0.066	-0.672	-0.637	-0.791	-0.617	-1.416	-1.4	2.14	1.453	-2.469	-0.074	-1.208	-1.116	0.5	0.841	0.139	-0.072	-0.491	1.564	0.628	0.375
t36	1.303	0.517	0.674	-0.688	1.302	-0.166	0.646	0.072	-0.393	0.662	-0.536	-0.474	-0.718	-0.536	-1.362	-0.829	2.115	0.759	-1.586	0.076	-0.528	-1.047	0.208	-0.008	0.135	-0.495	-0.759	1.597	-0.138	0.188
t152	1.553	0.677	0.539	-0.758	1.772	-0.24	0.618	0.203	-0.684	0.837	-0.646	-0.352	-0.327	-0.392	-1.595	-1.22	1.983	0.347	-1.672	0.087	-0.506	-1.272	-0.056	0.503	0.179	-0.613	-0.699	1.353	-0.097	0.472
t126	0.834	0.226	0.491	-0.077	0.605	-0.074	0.755	-0.348	0.198	0.03	-0.132	-0.671	-1.322	-0.523	-0.852	-0.526	2.279	1.114	-1.657	-0.14	-0.8	-0.682	0.988	-0.291	0.085	-0.015	-0.728	1.679	-0.115	-0.339
t83	1.309	0.568	0.599	-0.616	1.506	-0.165	0.664	-0.017	-0.433	0.521	-0.506	-0.497	-0.667	-0.549	-1.401	-1.003	2.105	0.938	-1.788	0.043	-0.783	-1.1	0.261	0.275	0.153	-0.566	-0.708	1.585	0.058	0.205
t147	1.596	0.786	0.209	-0.43	2.053	-0.283	0.637	0.039	-0.729	0.515	-0.589	-0.383	-0.169	-0.317	-1.683	-1.722	1.938	0.379	-2.142	-0.007	-0.98	-1.38	-0.017	1.271	0.218	-0.4	-0.52	1.144	0.319	0.637
t45	1.364	0.544	0.193	-0.202	1.423	-0.244	0.678	-0.028	-0.375	0.408	-0.371	-0.409	-0.503	-0.203	-1.322	-1.335	2.009	0.189	-1.812	-0.127	-0.757	-1.14	0.306	0.767	0.174	-0.067	-0.587	1.112	-0.047	0.354
t77	1.332	0.692	0.091	-0.181	1.843	-0.245	0.674	-0.261	-0.46	0.06	-0.548	-0.539	-0.507	-0.444	-1.516	-1.712	2.034	1.008	-2.474	-0.091	-1.193	-1.265	0.284	1.361	0.196	-0.087	-0.468	1.251	0.58	0.577
t48	1.25	0.532	0.472	-0.387	1.201	-0.154	0.691	-0.129	-0.324	0.385	-0.317	-0.528	-0.754	-0.489	-1.249	-0.999	2.129	0.9	-1.804	0.022	-1.002	-1.061	0.367	0.427	0.175	-0.44	-0.708	1.482	0.052	0.25
t12	1.313	0.518	0.572	-0.602	1.243	-0.183	0.658	0.064	-0.392	0.626	-0.476	-0.447	-0.664	-0.441	-1.344	-0.948	2.083	0.592	-1.608	0.038	-0.51	-1.048	0.249	0.147	0.143	-0.402	-0.715	1.501	-0.153	0.178
t187	0.96	0.391	0.286	-0.029	0.89	-0.136	0.744	-0.375	0.036	-0.117	-0.287	-0.636	-1.07	-0.47	-1.054	-1.013	2.201	1.179	-2.059	-0.159	-1.058	-0.859	0.81	0.374	0.125	0.143	-0.575	1.502	0.211	0.04
t11	1.144	0.511	0.538	-0.447	1.234	-0.129	0.694	-0.212	-0.263	0.271	-0.445	-0.617	-0.909	-0.638	-1.286	-0.954	2.182	1.332	-1.97	0.093	-0.922	-1.006	0.489	0.326	0.154	-0.462	-0.704	1.691	0.188	0.108
t129	1.182	0.499	0.171	-0.064	1.209	-0.202	0.716	-0.212	-0.21	0.112	-0.273	-0.512	-0.71	-0.308	-1.21	-1.302	2.082	0.719	-2.01	-0.173	-1.034	-1.032	0.514	0.777	0.164	0.04	-0.552	1.248	0.165	0.199
t50	1.359	0.662	0.293	-0.358	1.51	-0.214	0.67	-0.12	-0.457	0.317	-0.539	-0.504	-0.529	-0.449	-1.45	-1.401	2.058	0.915	-2.125	0.055	-1.096	-1.2	0.199	0.929	0.197	-0.291	-0.589	1.367	0.312	0.471
t68	1.033	0.349	0.629	-0.405	0.796	-0.099	0.716	-0.13	-0.072	0.372	-0.249	-0.558	-1.057	-0.517	-1.059	-0.584	2.212	0.971	-1.53	-0.037	-0.703	-0.817	0.597	-0.255	0.11	-0.29	-0.757	1.688	-0.209	-0.15
t65	1.279	0.628	0.679	-0.789	1.378	-0.134	0.66	-0.102	-0.405	0.419	-0.703	-0.579	-0.768	-0.757	-1.444	-0.976	2.169	1.432	-2.012	0.229	-0.924	-1.099	0.216	0.243	0.165	-0.576	-0.698	1.829	0.322	0.306
t160	1.001	0.496	0.111	0.019	1.326	-0.154	0.748	-0.498	-0.037	-0.268	-0.443	-0.663	-0.953	-0.525	-1.197	-1.336	2.168	1.4	-2.423	-0.138	-1.263	-0.993	0.767	0.823	0.149	0.146	-0.48	1.481	0.538	0.187
t186	1.313	0.641	0.447	-0.553	1.613	-0.172	0.674	-0.16	-0.442	0.337	-0.612	-0.536	-0.655	-0.601	-1.448	-1.211	2.107	1.175	-2.096	0.087	-1.012	-1.182	0.244	0.631	0.179	-0.468	-0.639	1.568	0.317	0.444
t87	1.311	0.526	0.359	-0.359	1.342	-0.21	0.673	-0.026	-0.408	0.466	-0.299	-0.451	-0.619	-0.343	-1.308	-1.169	2.055	0.546	-1.755	-0.067	-0.731	-1.101	0.272	0.613	0.174	-0.29	-0.672	1.28	-0.082	0.265
t159	1.638	0.757	0.404	-0.678	1.948	-0.267	0.609	0.186	-0.804	0.833	-0.59	-0.334	-0.181	-0.338	-1.667	-1.452	1.945	0.321	-1.827	0.086	-0.8	-1.38	-0.239	0.968	0.211	-0.627	-0.661	1.242	0.05	0.639
t18	1.228	0.437	0.384	-0.278	1.155	-0.189	0.688	-0.037	-0.261	0.427	-0.201	-0.464	-0.73	-0.303	-1.19	-1.005	2.085	0.363	-1.624	-0.137	-0.675	-0.976	0.466	0.318	0.14	-0.162	-0.668	1.324	-0.153	0.035
t1	1.419	0.598	0.269	-0.26	1.562	-0.267	0.649	0.067	-0.495	0.535	-0.522	-0.392	-0.385	-0.222	-1.454	-1.376	1.988	0.356	-1.81	-0.098	-0.699	-1.207	0.069	0.821	0.167	-0.187	-0.604	1.13	-0.064	0.403
t193	1.411	0.873	0.805	-1.182	1.993	-0.129	0.631	-0.156	-0.701	0.408	-1.147	-0.624	-0.592	-1.066	-1.804	-1.248	2.16	2.283	-2.492	0.44	-1.225	-1.345	-0.082	0.593	0.198	-1.002	-0.661	2.105	0.823	0.692
t82	1.377	0.757	0.63	-0.863	1.943	-0.146	0.651	-0.151	-0.597	0.431	-0.851	-0.574	-0.616	-0.832	-1.646	-1.215	2.127	1.638	-2.257	0.268	-1.082	-1.272	0.102	0.597	0.189	-0.833	-0.669	1.837	0.527	0.524
t15	1.045	0.411	0.515	-0.372	0.932	-0.11	0.716	-0.238	-0.091	0.207	-0.329	-0.611	-1.034	-0.588	-1.109	-0.787	2.211	1.19	-1.817	0.005	-0.869	-0.881	0.626	0.048	0.131	-0.234	-0.704	1.682	0.078	-0.029
t16	1.009	0.474	0.284	-0.154	1.164	-0.125	0.74	-0.444	-0.056	-0.141	-0.379	-0.676	-1.032	-0.603	-1.156	-1.127	2.205	1.406	-2.263	-0.051	-1.164	-0.946	0.77	0.555	0.151	-0.049	-0.568	1.608	0.432	0.125
t41	1.485	0.647	0.857	-0.936	1.539	-0.17	0.609	0.22	-0.698	0.978	-0.588	-0.425	-0.506	-0.586	-1.537	-0.819	2.08	0.897	-1.491	0.232	-0.695	-1.208	-0.142	0.132	0.172	-1.024	-0.873	1.651	-0.184	0.376
t78	1.377	0.59	0.533	-0.517	1.45	-0.202	0.644	0.087	-0.511	0.645	-0.463	-0.437	-0.535	-0.419	-1.427	-1.056	2.061	0.711	-1.672	0.032	-0.829	-1.139	0.076	0.426	0.161	-0.497	-0.721	1.413	-0.075	0.286
t105	1.25	0.545	0.534	-0.612	1.413	-0.159	0.676	-0.06	-0.339	0.42	-0.557	-0.507	-0.73	-0.559	-1.373	-1.011	2.117	0.924	-1.842	0.041	-0.727	-1.038	0.378	0.182	0.139	-0.349	-0.648	1.636	0.124	0.126
t92	1.178	0.407	0.63	-0.547	1.082	-0.137	0.694	0.033	-0.207	0.562	-0.369	-0.465	-0.832	-0.442	-1.191	-0.68	2.136	0.636	-1.411	-0.017	-0.486	-0.901	0.453	-0.284	0.114	-0.357	-0.742	1.59	-0.308	-0.145
t63	1.125	0.465	0.436	-0.281	1.136	-0.143	0.713	-0.215	-0.161	0.184	-0.398	-0.581	-0.873	-0.504	-1.199	-0.989	2.162	1.052	-1.913	-0.034	-0.949	-0.959	0.598	0.287	0.135	-0.218	-0.637	1.58	0.162	0.02
t75	1.168	0.447	0.439	-0.282	1.145	-0.167	0.689	-0.121	-0.227	0.347	-0.352	-0.538	-0.828	-0.428	-1.212	-0.967	2.131	0.819	-1.766	-0.043	-0.74	-0.981	0.476	0.313	0.138	-0.247	-0.689	1.475	-0.044	0.052
t140	1.102	0.487	0.379	-0.263	1.334	-0.139	0.712	-0.336	-0.16	0.078	-0.461	-0.631	-0.939	-0.587	-1.233	-1.08	2.172	1.213	-2.112	-0.029	-0.942	-1.021	0.635	0.469	0.146	-0.25	-0.625	1.587	0.267	0.216
t21	1.284	0.555	0.61	-0.603	1.384	-0.154	0.665	-0.058	-0.391	0.543	-0.59	-0.52	-0.733	-0.571	-1.377	-0.933	2.126	1.019	-1.784	0.123	-0.718	-1.103	0.244	0.234	0.152	-0.591	-0.739	1.638	0.003	0.276
t90	1.082	0.384	0.468	-0.3	0.851	-0.119	0.733	-0.176	-0.056	0.287	-0.273	-0.54	-0.959	-0.44	-1.055	-0.776	2.176	0.798	-1.627	-0.045	-0.767	-0.879	0.628	-0.014	0.137	-0.197	-0.693	1.548	-0.141	-0.042
t178	1.119	0.496	0.206	-0.078	1.183	-0.168	0.735	-0.283	-0.131	0.032	-0.349	-0.557	-0.796	-0.403	-1.199	-1.238	2.128	0.984	-2.067	-0.119	-1.105	-0.998	0.563	0.648	0.159	0.012	-0.533	1.395	0.231	0.126
t72	0.89	0.192	0.295	0.135	0.455	-0.126	0.766	-0.285	0.208	0.03	0.109	-0.578	-1.202	-0.245	-0.782	-0.717	2.199	0.396	-1.552	-0.309	-0.647	-0.68	1.054	-0.042	0.101	0.242	-0.656	1.333	-0.311	-0.281
t136	0.929	0.211	0.646	-0.263	0.308	-0.067	0.743	-0.194	0.129	0.296	0.007	-0.605	-1.286	-0.457	-0.805	-0.359	2.263	0.695	-1.343	-0.056	-0.587	-0.667	0.929	-0.5	0.107	-0.216	-0.819	1.663	-0.407	-0.303
t119	1.149	0.563	0.127	-0.056	1.43	-0.192	0.716	-0.384	-0.214	-0.09	-0.442	-0.609	-0.775	-0.457	-1.297	-1.462	2.113	1.156	-2.39	-0.107	-1.2	-1.102	0.537	1.061	0.172	0.013	-0.498	1.371	0.475	0.384
t139	1.294	0.702	0.476	-0.59	1.75	-0.165	0.671	-0.242	-0.452	0.21	-0.801	-0.596	-0.661	-0.73	-1.541	-1.311	2.13	1.609	-2.352	0.128	-1.162	-1.235	0.201	0.758	0.178	-0.502	-0.594	1.691	0.56	0.568
t86	1.271	0.64	0.187	-0.213	1.737	-0.214	0.693	-0.258	-0.38	0.084	-0.586	-0.545	-0.587	-0.46	-1.468	-1.541	2.063	1.05	-2.351	-0.085	-1.082	-1.187	0.392	1.036	0.17	-0.148	-0.484	1.379	0.479	0.396
t111	1.2	0.565	0.281	-0.293	1.536	-0.184	0.705	-0.237	-0.281	0.12	-0.495	-0.55	-0.711	-0.479	-1.363	-1.332	2.096	1.007	-2.178	-0.088	-0.944	-1.078	0.488	0.699	0.153	-0.142	-0.526	1.473	0.347	0.202
t109	1.13	0.462	0.583	-0.463	1.132	-0.121	0.705	-0.143	-0.187	0.337	-0.448	-0.571	-0.898	-0.581	-1.236	-0.833	2.173	1.139	-1.768	0.044	-0.759	-0.942	0.534	0.005	0.131	-0.405	-0.698	1.687	0.027	-0.044
t62	1.297	0.638	0.597	-0.665	1.521	-0.147	0.673	-0.109	-0.453	0.427	-0.628	-0.545	-0.688	-0.676	-1.464	-1.064	2.128	1.357	-1.984	0.165	-0.947	-1.143	0.24	0.385	0.175	-0.649	-0.693	1.686	0.234	0.323
t117	1.07	0.363	0.347	-0.131	1.184	-0.157	0.715	-0.196	-0.1	0.231	-0.213	-0.555	-0.935	-0.376	-1.12	-0.935	2.142	0.657	-1.742	-0.162	-0.676	-0.896	0.703	0.234	0.116	-0.108	-0.659	1.432	-0.093	-0.148
t133	1.033	0.442	0.152	0.004	1.252	-0.161	0.738	-0.366	-0.034	-0.094	-0.299	-0.614	-0.915	-0.426	-1.161	-1.234	2.146	0.975	-2.161	-0.16	-1.042	-0.927	0.756	0.623	0.136	0.136	-0.508	1.441	0.312	-0.051
t149	1.419	0.554	0.284	-0.175	1.442	-0.259	0.66	0.079	-0.47	0.588	-0.357	-0.374	-0.407	-0.143	-1.364	-1.277	1.988	0.131	-1.651	-0.132	-0.725	-1.169	0.132	0.747	0.166	-0.247	-0.644	1.077	-0.22	0.34
t25	1.387	0.603	0.345	-0.353	1.482	-0.232	0.658	0.002	-0.461	0.486	-0.517	-0.425	-0.488	-0.328	-1.413	-1.263	2.034	0.551	-1.847	-0.053	-0.853	-1.178	0.121	0.68	0.164	-0.239	-0.62	1.272	0.037	0.439
t13	1.331	0.607	0.656	-0.783	1.542	-0.167	0.65	0.041	-0.491	0.62	-0.669	-0.483	-0.639	-0.602	-1.496	-0.988	2.096	1.044	-1.783	0.154	-0.612	-1.113	0.146	0.189	0.152	-0.611	-0.716	1.677	0.023	0.216
t112	1.189	0.511	0.467	-0.412	1.376	-0.158	0.692	-0.14	-0.285	0.329	-0.473	-0.545	-0.791	-0.52	-1.32	-1.035	2.128	1.013	-1.887	0.01	-0.754	-1.024	0.438	0.33	0.144	-0.356	-0.656	1.568	0.065	0.087
t137	0.958	0.351	0.383	-0.136	0.857	-0.115	0.739	-0.323	0.045	0.048	-0.287	-0.619	-1.111	-0.495	-1.024	-0.833	2.213	1.097	-1.863	-0.106	-0.869	-0.831	0.767	0.108	0.115	0.007	-0.646	1.586	0.034	-0.06
t195	1.191	0.484	0.461	-0.368	1.168	-0.153	0.7	-0.107	-0.227	0.388	-0.438	-0.508	-0.787	-0.441	-1.24	-0.942	2.128	0.855	-1.743	0.007	-0.832	-0.997	0.398	0.227	0.144	-0.286	-0.677	1.523	-0.047	0.11
t69	1.25	0.341	0.395	-0.188	0.83	-0.205	0.68	0.106	-0.228	0.651	-0.017	-0.385	-0.726	-0.103	-1.052	-0.82	2.06	-0.18	-1.233	-0.182	-0.485	-0.911	0.428	0.133	0.134	-0.11	-0.759	1.151	-0.554	-0.031
t97	1.307	0.412	0.43	-0.289	1.053	-0.21	0.666	0.12	-0.336	0.699	-0.146	-0.395	-0.646	-0.171	-1.182	-0.917	2.046	0.004	-1.346	-0.105	-0.472	-0.993	0.306	0.264	0.147	-0.279	-0.756	1.214	-0.463	0.031
t100	1.283	0.5	0.32	-0.198	1.241	-0.205	0.684	-0.065	-0.306	0.41	-0.328	-0.453	-0.656	-0.284	-1.24	-1.107	2.067	0.41	-1.724	-0.115	-0.84	-1.066	0.37	0.509	0.157	-0.163	-0.657	1.237	-0.1	0.311
t134	1.29	0.477	0.622	-0.543	1.055	-0.154	0.671	0.053	-0.331	0.679	-0.369	-0.445	-0.738	-0.414	-1.222	-0.745	2.116	0.554	-1.439	0.041	-0.676	-1.014	0.247	-0.009	0.15	-0.488	-0.794	1.494	-0.292	0.214
t118	1.415	0.606	0.161	-0.23	1.649	-0.265	0.663	-0.003	-0.464	0.427	-0.433	-0.397	-0.399	-0.215	-1.437	-1.487	1.981	0.218	-1.926	-0.139	-0.795	-1.2	0.187	0.947	0.176	-0.08	-0.541	1.105	0.069	0.398
t171	1.574	0.752	0.24	-0.515	1.911	-0.279	0.631	0.079	-0.68	0.566	-0.613	-0.37	-0.209	-0.321	-1.633	-1.622	1.949	0.357	-2.043	0.005	-0.878	-1.342	-0.077	1.107	0.209	-0.309	-0.542	1.183	0.25	0.609
t66	1.228	0.529	0.721	-0.71	1.35	-0.13	0.664	-0.07	-0.363	0.52	-0.601	-0.556	-0.829	-0.691	-1.363	-0.798	2.166	1.293	-1.763	0.141	-0.682	-1.055	0.291	0.016	0.138	-0.645	-0.775	1.757	0.037	0.171
t114	1.301	0.574	0.709	-0.77	1.42	-0.15	0.649	-0.01	-0.455	0.602	-0.624	-0.52	-0.73	-0.658	-1.424	-0.882	2.135	1.198	-1.766	0.164	-0.667	-1.115	0.149	0.152	0.154	-0.678	-0.774	1.701	0.02	0.284
t22	1.257	0.563	0.232	-0.229	1.367	-0.198	0.703	-0.166	-0.295	0.2	-0.345	-0.5	-0.618	-0.375	-1.298	-1.325	2.076	0.733	-2.029	-0.106	-1.077	-1.081	0.389	0.763	0.175	-0.09	-0.545	1.339	0.255	0.22
