feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t15	2.057	-0.406	3.035	2.139	-0.554	-0.331	-2.823	0.478	-0.103	0.999	1.239	0.256	0.092	0.301	0.18	-1.247	-0.177	1.356	-0.325	1.324	0.709	-0.218	-2.092	-0.813	-0.017	0.112	-0.735	-1.282	-2.16	-1.006
t116	1.245	0.58	2.383	1.997	-0.171	-0.011	-2.029	0.188	-0.365	0.735	0.79	-0.303	0.048	-0.036	-0.171	-1.678	0.46	0.674	-0.411	1.346	0.59	-0.312	-1.994	-1.018	0.242	-0.446	-0.221	-0.71	-0.718	-0.692
t124	1.859	0.32	2.943	2.084	-0.119	-0.211	-2.445	0.571	-0.265	0.628	1.021	-0.293	0.168	0.176	0.095	-1.686	0.307	0.618	-0.68	1.471	0.637	-0.213	-1.929	-1.006	0.206	-0.245	-0.319	-0.813	-2.077	-0.811
t19	1.453	0.508	2.518	2.055	-0.401	-0.113	-2.307	0.296	-0.358	0.861	0.844	-0.17	0.037	-0.004	-0.179	-1.629	0.338	1.127	-0.578	1.541	0.515	-0.478	-1.991	-1.099	0.324	-0.389	-0.384	-0.857	-0.731	-0.752
t52	1.823	0.582	3.347	2.232	-0.115	-0.077	-2.586	0.145	-0.19	0.579	0.738	-0.235	0.043	0.353	-0.209	-1.893	0.241	1.145	-1.138	1.977	0.383	-0.693	-1.958	-1.278	0.472	-0.358	-0.152	-1.083	-1.161	-0.948
t31	1.884	-0.72	2.192	1.773	-0.646	-0.311	-2.305	0.461	-0.372	1.407	1.255	0.005	0.085	0.028	0.254	-1.126	0.233	1.169	0.294	0.855	0.829	0.095	-2.206	-0.611	-0.214	0.057	-0.803	-0.92	-1.721	-0.93
t10	1.66	0.108	2.645	2.024	-0.49	-0.273	-2.303	0.55	-0.364	0.903	0.932	-0.398	0.12	0.081	0.003	-1.598	0.468	1.138	-0.402	1.569	0.616	-0.216	-1.993	-0.957	0.212	-0.564	-0.407	-0.833	-1.464	-0.777
t39	1.36	0.947	2.749	2.034	0.13	-0.013	-2.057	0.279	-0.354	0.561	0.71	-0.56	0.103	0.043	-0.138	-1.966	0.607	0.256	-0.888	1.673	0.496	-0.382	-1.907	-1.169	0.44	-0.381	-0.002	-0.569	-1.219	-0.792
t141	1.924	-0.16	2.915	2.125	-0.766	-0.303	-2.778	0.462	-0.322	0.902	1.046	0.129	0.084	0.203	0.019	-1.516	0.122	1.413	-0.414	1.489	0.654	-0.369	-2.006	-0.992	0.278	-0.548	-0.626	-0.99	-1.261	-0.726
t158	1.607	0.629	2.724	2.094	-0.023	-0.086	-2.268	0.398	-0.328	0.426	0.925	-0.163	0.135	-0.021	0.015	-1.84	0.308	0.207	-0.733	1.315	0.671	-0.304	-1.855	-0.977	0.392	-0.306	-0.246	-0.491	-1.637	-0.579
t166	1.888	-0.605	2.514	1.84	-0.521	-0.414	-2.09	0.563	-0.289	0.817	1.216	-0.082	0.15	0.161	0.192	-1.066	0.316	0.764	0.144	1.037	0.831	0.102	-2.175	-0.573	-0.139	-0.001	-0.564	-1.01	-2.072	-0.944
t176	2.104	-0.235	3.001	2.058	-0.46	-0.309	-2.74	0.525	-0.223	0.895	1.182	0.14	0.117	0.267	0.201	-1.417	-0.009	1.079	-0.438	1.407	0.688	-0.214	-2.046	-0.853	0.128	-0.035	-0.659	-1.023	-2.214	-0.934
t12	1.159	0.641	2.07	2.004	-0.282	0.015	-2.251	0.183	-0.346	0.906	0.978	-0.07	0.02	-0.142	-0.159	-1.538	0.212	0.842	-0.151	0.934	0.689	-0.264	-2.037	-0.982	0.084	-0.215	-0.428	-0.76	-0.529	-0.594
t55	0.685	0.845	1.729	1.974	-0.392	0.225	-1.552	0.061	-0.423	0.72	0.767	-0.177	-0.009	-0.343	-0.229	-1.638	0.452	0.333	0.063	1.124	0.728	-0.242	-2.045	-0.78	0.383	-0.982	-0.355	-0.406	-0.174	-0.349
t91	2.411	-0.198	3.085	1.951	-0.179	-0.338	-2.712	0.745	-0.278	0.756	1.262	-0.108	0.201	0.304	0.393	-1.531	0.089	0.528	-0.752	1.361	0.731	-0.112	-1.926	-0.811	0.178	0.203	-0.63	-0.683	-3.079	-0.88
t183	1.717	0.615	3.011	2.125	-0.2	-0.15	-2.45	0.57	-0.228	0.457	0.993	-0.223	0.148	0.236	0.024	-1.704	0.228	0.511	-0.937	1.62	0.623	-0.345	-1.882	-1.021	0.429	-0.328	-0.354	-0.738	-2.021	-0.737
t150	1.334	1.192	2.502	2.021	0.186	0.075	-2.202	0.38	-0.331	0.853	0.84	-0.638	0.094	-0.044	-0.03	-2.011	0.429	0.08	-0.882	1.487	0.559	-0.347	-1.877	-1.129	0.413	-0.113	-0.178	-0.363	-1.602	-0.709
t122	1.649	-0.285	2.501	2.035	-0.688	-0.177	-2.45	0.232	-0.318	0.991	1.039	0.289	0.036	0.041	-0.013	-1.393	0.145	1.429	-0.095	1.118	0.72	-0.235	-2.096	-0.837	0.097	-0.461	-0.639	-1.013	-0.885	-0.747
t46	1.999	-0.381	2.743	1.932	-0.48	-0.397	-2.4	0.711	-0.317	0.933	1.174	-0.168	0.187	0.154	0.257	-1.351	0.347	0.921	-0.236	1.279	0.745	0.023	-2.048	-0.789	0	-0.201	-0.566	-0.913	-2.249	-0.92
t178	1.678	0.255	2.773	2.074	-0.196	-0.157	-2.254	0.441	-0.27	0.67	0.956	-0.317	0.126	0.135	0.002	-1.628	0.357	0.789	-0.527	1.443	0.646	-0.222	-1.973	-0.951	0.175	-0.344	-0.307	-0.857	-1.701	-0.824
t155	1.732	0.121	2.526	1.994	-0.364	-0.225	-2.385	0.471	-0.347	1.02	1.009	-0.246	0.09	-0.015	0.108	-1.629	0.282	0.972	-0.417	1.338	0.66	-0.21	-1.984	-0.86	0.187	-0.177	-0.528	-0.665	-1.703	-0.767
t123	1.177	1.094	2.358	2.134	-0.102	0.087	-2.007	0.391	-0.324	0.399	0.908	-0.211	0.103	-0.161	-0.092	-1.851	0.29	-0.017	-0.565	1.325	0.716	-0.316	-1.869	-0.909	0.514	-0.606	-0.288	-0.357	-1.415	-0.418
t190	1.741	-0.348	2.509	1.958	-0.684	-0.292	-2.376	0.53	-0.322	1.156	1.127	-0.003	0.101	0.062	0.175	-1.342	0.227	1.06	-0.08	1.234	0.77	-0.07	-2.079	-0.725	0.09	-0.283	-0.697	-0.849	-1.764	-0.835
t60	1.918	-0.695	2.519	1.911	-0.571	-0.406	-2.285	0.544	-0.195	1.048	1.339	0.217	0.121	0.135	0.246	-0.98	0.057	0.858	0.147	0.928	0.875	0.082	-2.194	-0.504	-0.183	0.362	-0.748	-1.106	-2.374	-1.079
t103	1.749	0.303	2.907	2.03	-0.236	-0.204	-2.434	0.605	-0.276	0.804	1.015	-0.274	0.149	0.179	0.175	-1.67	0.273	0.435	-0.745	1.593	0.659	-0.196	-1.911	-0.913	0.343	-0.19	-0.45	-0.608	-2.283	-0.84
t157	1.525	0.725	2.607	2.139	-0.223	-0.009	-2.49	0.522	-0.28	0.782	0.989	-0.14	0.086	-0.039	0.103	-1.837	0.051	0.73	-0.754	1.562	0.644	-0.331	-1.849	-0.918	0.452	-0.392	-0.585	-0.474	-2.01	-0.597
t45	1.29	0.351	2.111	1.907	-0.27	-0.036	-2.041	0.265	-0.403	1.037	0.935	-0.225	0.055	-0.179	0.02	-1.622	0.4	0.564	-0.119	1.093	0.706	-0.126	-2.041	-0.831	0.161	-0.331	-0.433	-0.527	-1.061	-0.656
t199	1.959	-0.267	2.55	1.893	-0.467	-0.247	-2.546	0.377	-0.368	1.353	1.077	-0.07	0.061	0.08	0.16	-1.462	0.223	1.219	-0.311	1.255	0.631	-0.221	-2.082	-0.894	0.059	0.042	-0.659	-0.863	-1.56	-0.931
t96	1.425	0.286	1.746	1.811	-0.03	-0.005	-1.809	0.526	-0.385	1.049	1.21	-0.292	0.136	-0.327	0.257	-1.468	0.33	-0.04	0.072	0.639	0.906	0.164	-2.015	-0.562	-0.05	0.1	-0.576	-0.306	-2.178	-0.625
t167	1.778	0.126	2.996	2.127	-0.381	-0.187	-2.542	0.316	-0.271	0.791	0.878	-0.136	0.067	0.239	-0.091	-1.631	0.262	1.367	-0.616	1.711	0.513	-0.424	-2.015	-1.106	0.237	-0.448	-0.366	-1.094	-1.197	-0.916
t162	1.713	1.202	3.1	2.208	0.242	0.014	-2.57	0.296	-0.155	0.666	0.851	-0.539	0.077	0.236	-0.139	-2.037	0.202	0.533	-1.374	1.73	0.437	-0.643	-1.866	-1.29	0.464	0.158	-0.122	-0.77	-1.763	-0.876
t73	1.836	0.018	2.668	1.903	-0.135	-0.19	-2.264	0.52	-0.273	0.765	1.134	-0.166	0.139	0.149	0.245	-1.461	0.191	0.395	-0.384	1.264	0.749	-0.037	-2.023	-0.718	0.116	0.069	-0.518	-0.677	-2.456	-0.87
t75	1.409	1.1	2.728	2.104	0.197	0.058	-2.086	0.314	-0.212	0.612	0.816	-0.661	0.09	0.098	-0.106	-1.941	0.411	0.384	-0.999	1.575	0.542	-0.392	-1.908	-1.077	0.379	-0.14	-0.097	-0.641	-1.751	-0.815
t160	1.637	-0.617	1.953	1.818	-0.89	-0.29	-2.233	0.472	-0.372	1.447	1.276	0.166	0.054	-0.089	0.164	-0.961	0.136	1.163	0.503	0.845	0.846	0.023	-2.232	-0.578	-0.163	-0.085	-0.918	-0.965	-1.31	-0.809
t58	2.008	-0.789	2.679	1.967	-0.736	-0.414	-2.747	0.431	-0.24	1.553	1.201	0.175	0.058	0.15	0.2	-1.182	0.065	1.807	-0.009	1.2	0.678	-0.111	-2.199	-0.813	-0.189	0.177	-0.804	-1.3	-1.662	-1.168
t42	1.858	0.693	2.919	2.106	-0.049	-0.168	-2.639	0.65	-0.295	0.741	1.02	-0.366	0.153	0.086	0.179	-1.931	0.193	0.445	-0.994	1.573	0.618	-0.312	-1.811	-1.026	0.431	-0.093	-0.419	-0.451	-2.433	-0.691
t125	1.735	-0.512	2.57	1.996	-0.728	-0.282	-2.444	0.081	-0.319	1.304	0.952	0.115	-0.004	0.141	-0.209	-1.219	0.331	1.917	0.007	1.248	0.547	-0.381	-2.249	-1.066	-0.124	-0.195	-0.476	-1.51	-0.152	-1.096
t107	2.25	-0.876	2.865	1.865	-0.356	-0.465	-2.649	0.56	-0.168	1.206	1.347	0.12	0.134	0.35	0.317	-0.99	0.013	1.158	-0.15	1.041	0.753	0.049	-2.171	-0.709	-0.346	0.741	-0.719	-1.305	-2.582	-1.296
t40	1.024	1.253	2.445	2.114	0.151	0.21	-2.009	0.057	-0.405	0.649	0.572	-0.505	0.032	-0.175	-0.251	-2.183	0.539	0.258	-0.773	1.614	0.486	-0.501	-1.855	-1.218	0.547	-0.72	0.001	-0.358	-0.498	-0.511
t130	1.538	-0.324	2.025	1.854	-0.686	-0.251	-2.313	0.606	-0.274	1.255	1.395	0.223	0.106	-0.07	0.276	-0.982	-0.008	0.601	0.389	0.678	0.942	0.149	-2.163	-0.537	-0.163	0.108	-0.911	-0.837	-1.902	-0.735
t11	1.289	-0.109	1.791	1.925	-0.823	-0.189	-2.234	0.483	-0.33	1.548	1.202	-0.058	0.039	-0.212	0.076	-1.183	0.185	1.325	0.395	0.823	0.829	0.008	-2.169	-0.677	-0.137	-0.231	-0.838	-0.899	-1.127	-0.718
t139	1.796	-0.246	2.406	1.912	-0.625	-0.265	-2.58	0.53	-0.298	1.388	1.207	-0.05	0.068	0.09	0.192	-1.273	0.084	1.282	-0.118	1.159	0.722	-0.113	-2.104	-0.793	-0.027	0.05	-0.813	-0.933	-1.775	-0.881
t145	1.991	0.108	2.712	2	-0.262	-0.188	-2.525	0.411	-0.306	0.942	1.123	-0.043	0.108	0.129	0.092	-1.591	0.203	0.765	-0.549	1.175	0.686	-0.271	-2.019	-0.936	0.17	0.072	-0.497	-0.812	-1.835	-0.866
t151	2.081	0.111	2.924	1.954	-0.047	-0.129	-2.402	0.293	-0.281	0.632	1.032	-0.082	0.097	0.256	0.099	-1.608	0.182	0.65	-0.708	1.395	0.611	-0.318	-2.023	-0.912	0.233	0.056	-0.403	-0.817	-1.985	-0.899
t177	1.892	-0.48	2.649	1.87	-0.387	-0.342	-2.184	0.375	-0.307	0.948	1.078	-0.112	0.113	0.162	0.118	-1.247	0.37	0.887	-0.014	1.202	0.695	-0.048	-2.181	-0.768	-0.091	-0.018	-0.438	-1.079	-1.652	-1.022
t193	1.979	-0.451	2.474	1.881	-0.493	-0.263	-2.369	0.61	-0.332	1.007	1.266	0.088	0.142	0.023	0.393	-1.36	0.116	0.66	-0.115	0.992	0.882	0.074	-2.029	-0.55	0.068	-0.069	-0.805	-0.579	-2.492	-0.758
t8	1.216	1.215	2.712	2.141	-0.067	0.07	-2.226	0.208	-0.341	0.592	0.657	-0.36	0.04	-0.011	-0.226	-2.082	0.432	0.523	-1.153	1.739	0.474	-0.601	-1.82	-1.207	0.684	-0.513	-0.142	-0.454	-0.888	-0.621
t76	1.08	0.943	2.132	2.025	0.014	0.022	-1.975	0.437	-0.234	0.743	1.05	-0.287	0.107	-0.202	0.023	-1.608	0.241	-0.094	-0.369	0.971	0.775	-0.105	-1.948	-0.808	0.186	0.032	-0.354	-0.475	-1.727	-0.603
t136	1.855	0.67	2.999	2.078	0.135	0.05	-2.435	0.312	-0.346	0.737	0.815	-0.475	0.116	0.159	0.06	-2.157	0.413	0.438	-1.09	1.646	0.551	-0.399	-1.84	-1.15	0.484	-0.398	-0.196	-0.435	-1.846	-0.762
t115	1.872	-0.425	2.812	2.003	-0.702	-0.335	-2.401	0.395	-0.323	0.96	1.011	0.037	0.086	0.206	0.015	-1.346	0.313	1.182	-0.231	1.438	0.665	-0.259	-2.101	-0.877	0.156	-0.361	-0.529	-1.056	-1.28	-0.936
t24	1.929	-0.408	2.428	1.881	-0.528	-0.303	-2.405	0.64	-0.331	1.251	1.248	-0.13	0.138	0.042	0.324	-1.311	0.207	0.884	-0.005	1.096	0.802	0.06	-2.093	-0.674	-0.052	-0.067	-0.752	-0.78	-2.247	-0.854
t170	1.114	1.23	2.223	1.93	0.362	0.166	-1.811	0.141	-0.43	0.719	0.692	-0.6	0.067	-0.251	-0.102	-2.09	0.628	-0.188	-0.794	1.326	0.547	-0.328	-1.879	-1.073	0.44	-0.189	-0.02	-0.168	-1.051	-0.622
t85	2.072	-0.911	2.466	1.798	-0.507	-0.43	-2.194	0.562	-0.318	1.021	1.306	0.144	0.146	0.117	0.281	-0.961	0.213	0.741	0.215	0.911	0.853	0.122	-2.181	-0.538	-0.236	0.309	-0.703	-1.015	-2.234	-1.06
t196	2.108	0.469	3.46	2.216	-0.235	-0.241	-2.951	0.576	-0.207	0.709	0.932	-0.305	0.125	0.428	0.026	-1.893	0.145	1.203	-1.341	1.95	0.476	-0.555	-1.826	-1.238	0.47	-0.193	-0.383	-0.903	-2.142	-0.906
t114	1.672	0.207	2.567	2.009	-0.237	-0.078	-2.166	0.319	-0.33	0.755	0.954	-0.224	0.086	0.04	0.038	-1.656	0.315	0.716	-0.428	1.299	0.693	-0.234	-1.992	-0.848	0.232	-0.321	-0.403	-0.663	-1.579	-0.752
t35	1.557	0.15	2.32	1.998	-0.619	-0.311	-2.569	0.712	-0.313	1.083	1.217	0.086	0.099	-0.12	0.232	-1.331	-0.044	0.726	-0.136	1.189	0.771	-0.119	-1.979	-0.727	0.168	0.009	-0.839	-0.614	-1.974	-0.632
t119	1.996	0.345	2.79	1.966	0.105	-0.135	-2.327	0.449	-0.237	0.798	1.087	-0.409	0.126	0.189	0.157	-1.667	0.23	0.472	-0.708	1.352	0.643	-0.211	-2.004	-0.875	0.146	0.287	-0.373	-0.731	-2.513	-0.961
t184	1.849	-0.24	2.36	1.878	-0.382	-0.249	-2.276	0.584	-0.327	1.093	1.214	-0.138	0.128	0.003	0.27	-1.352	0.21	0.819	-0.067	1.096	0.788	0.035	-2.08	-0.652	-0.024	-0.009	-0.69	-0.743	-2.26	-0.843
t109	1.845	0.45	2.667	2.023	-0.156	-0.195	-2.501	0.623	-0.299	0.897	1.08	-0.309	0.129	0.029	0.177	-1.708	0.189	0.675	-0.734	1.422	0.633	-0.25	-1.906	-0.921	0.27	0.024	-0.528	-0.588	-2.29	-0.756
t113	1.429	1.453	2.845	2.113	0.427	0.114	-1.987	0.43	-0.288	0.238	0.761	-0.701	0.151	0.012	-0.015	-2.222	0.492	-0.342	-1.239	1.793	0.544	-0.388	-1.784	-1.066	0.675	-0.386	0.01	-0.211	-2.225	-0.647
t143	1.597	0.463	2.773	2.216	-0.548	-0.185	-2.505	0.635	-0.198	0.618	1.091	-0.062	0.125	0.105	0.049	-1.568	0.047	0.87	-0.551	1.456	0.733	-0.285	-1.915	-0.868	0.356	-0.527	-0.58	-0.804	-1.951	-0.597
t182	1.802	0.365	3.339	2.298	-0.466	-0.238	-2.635	0.543	-0.177	0.426	0.927	-0.072	0.143	0.318	-0.049	-1.737	0.207	1.123	-0.961	1.83	0.588	-0.44	-1.885	-1.094	0.465	-0.688	-0.342	-1.026	-1.782	-0.801
t41	1.934	-0.381	2.555	1.873	-0.585	-0.342	-2.363	0.617	-0.346	0.943	1.217	0.034	0.135	0.136	0.215	-1.21	0.199	0.694	-0.127	1.194	0.784	-0.063	-2.076	-0.7	0.084	-0.059	-0.701	-0.81	-2.032	-0.829
t77	1.704	-0.042	2.097	1.831	-0.155	-0.183	-2.05	0.616	-0.266	0.998	1.346	-0.137	0.148	-0.098	0.352	-1.224	0.107	0.136	0.135	0.754	0.912	0.198	-2.103	-0.475	-0.145	0.355	-0.691	-0.609	-2.72	-0.804
t121	1.685	-0.289	1.824	1.687	-0.25	-0.076	-2.034	0.203	-0.495	1.317	1.109	-0.133	0.031	-0.191	0.182	-1.341	0.285	0.684	0.371	0.782	0.766	0.021	-2.185	-0.642	-0.158	0.078	-0.654	-0.569	-1.267	-0.754
t81	1.381	0.925	2.331	2.016	-0.019	0.058	-2.013	0.422	-0.358	0.412	0.962	-0.321	0.113	-0.117	0.022	-1.805	0.289	-0.033	-0.528	1.257	0.725	-0.236	-1.889	-0.84	0.432	-0.462	-0.34	-0.284	-1.699	-0.411
t188	1.897	-0.031	2.868	2.084	-0.499	-0.157	-2.738	0.14	-0.284	1.109	0.946	0.081	0.004	0.224	-0.078	-1.592	0.112	1.645	-0.521	1.454	0.533	-0.485	-2.085	-1.093	0.176	-0.205	-0.523	-1.138	-0.915	-0.943
